url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,fruits_vegetables_nuts_percent,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g
https://world.openfoodfacts.org/product/5000237124673/salt-and-vinegar-flavour-peanuts-kp,Salt And Vinegar Flavour Peanuts – KP – 225 grams,5000237124673.0,KP,225 grams,1.0 serving (30.0 g),C,4.0,"peanuts , salt & vinegar flavour (natural flavourings, salt, sugar, potassium chloride, maltodextrin, acid: citric acid, dried yeast extract, dried barle malt vinegar], sunflower oil. for allergens see ingredients in bold. als way contain other nuts, milk , soya , gluten . please dispose of this padk responsibly. find","Gluten, Milk, Peanuts, Soybeans",,2.55,615.0,50.0,7.9,7.4,5.5,8.4,29.0,1.18,https://images.openfoodfacts.org/images/products/500/023/712/4673/front_en.18.200.jpg,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Salty snacks, Nuts and their products, Nuts, Peanuts",,unknown,yes,high,high,moderate,moderate,['E330 - Citric acid'],Mixed plastic film-bag,,United Kingdom,,,D,42.0,416.0,
https://world.openfoodfacts.org/product/3560071261788/chips-paysanne-nature-carrefour,Chips paysanne nature – Carrefour – 150 g,3560071261788.0,Carrefour,150 g,100 gr,D,3.0,"may contain traces of cereals, potatoes 64,9%, sunflower oil 34%, salt, may contain traces of cereals containing aluten, milk , celeri, mustard",Milk,"Celery, Gluten, Milk, Mustard",2.255,541.0,34.0,2.8,51.0,0.5,4.8,5.4,1.1,https://images.openfoodfacts.org/images/products/356/007/126/1788/front_en.31.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Potato crisps in sunflower oil",,yes,yes,high,moderate,low,moderate,[],fr:1 sachet a jeter,Carrefour,France,fr:Pomme de terre origine France,,A,79.0,154.0,
https://world.openfoodfacts.org/product/6111031004685/merendina-double-choco-36g-bimo,merendina double choco 36g – bimo – 36 g,6111031004685.0,bimo,36 g,,E,,,,,1.711,409.0,20.0,12.0,54.0,40.0,,4.4,0.63,https://images.openfoodfacts.org/images/products/611/103/100/4685/front_fr.11.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",,,,moderate,high,high,moderate,[],,,Morocco,,,C,50.0,286.0,
https://world.openfoodfacts.org/product/0856069005957/almond-flour-crackers-simple-mills,Almond Flour Crackers – Simple Mills – 2 x 10 oz,856069005957.0,Simple Mills,2 x 10 oz,17 crackers (30 g),,3.0,"Nut & Seed Flour Blend ( almonds , sunflower seeds, flax seeds), Tapioca Starch, Cassava Flour, Organic Sunflower Oil, Sea Salt, Organic Onion, Organic Garlic, Rosemary Extract.",Nuts,,2.09,500.0,30.0,1.67,56.7,0.0,6.67,10.0,1.92,https://images.openfoodfacts.org/images/products/085/606/900/5957/front_en.60.200.jpg,"Snacks, Salty snacks, Appetizers, Biscuits and crackers, Crackers (Appetizers)",,yes,yes,high,moderate,,high,['E392 - Extracts of rosemary'],"Plastic , Bag-in-box , Cardboard",,"United States , World",,,B,67.0,159.0,
https://world.openfoodfacts.org/product/5010251920113/all-butter-shortbread-fingers-morrisons,All Butter Shortbread Fingers – Morrisons – 210 g,5010251920113.0,Morrisons,210 g,,E,3.0,"Wheat flour ( wheat flour , calcium carbonate, iron, niacin, thiamin), Butter ( milk ) (33%), Sugar, Cornflour, Salt.","Gluten, Milk",,2.155,515.0,27.6,17.0,60.0,15.9,2.2,5.6,0.46,https://images.openfoodfacts.org/images/products/501/025/192/0113/front_en.3.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies, Shortbread",,unknown,yes,high,high,high,moderate,[],,,United Kingdom,,,C,50.0,298.0,
https://world.openfoodfacts.org/product/3178530420395/la-madelein-coeur-chocolat-bonne-maman,La madelein coeur chocolat – Bonne Maman,3178530420395.0,Bonne Maman,,,E,4.0,"French: Ingrédients farine de blé tendre, beurre , œufs 16.8%, sucre, sirop de sucre inverti, stabilisant glycérol, lait concentré sucré, chocolat 2.5% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines de tournesol), chocolat 2.5% (pâte de cacao, sucre, cacao maigre en poudre), crème , pâte de noisettes 1.5%, jaune d'œuf sucré, poudres à lever : carbonates et citrates de sodium ( blé ), sel, arômes naturels de noisette, gélifiant : pectines. Traces éventuelles d'autres fruits à coque et de soja . o cachot ontio","Eggs, Gluten, Milk, Nuts","Nuts, Soybeans",1.757,420.0,22.0,8.2,53.0,29.0,1.3,5.1,0.7,https://images.openfoodfacts.org/images/products/317/853/042/0395/front_fr.19.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes, Madeleines, Chocolate madeleines",,unknown,yes,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E331 - Sodium citrates', 'E422 - Glycerol', 'E440 - Pectins', 'E500 - Sodium carbonates']",fr:Film en plastique,,France,,,D,32.0,749.0,
https://world.openfoodfacts.org/product/7610700015483/50g-ricola-cassis,50G RICOLA CASSIS – 50 g,7610700015483.0,Ricola,50 g,,B,4.0,"French: Edulcorant (isomalt), acidifiant (acide citrique), arômes naturels, extrait (0.5%) du mélange de 13 plantes ricola, concentré de cassis (0,3%), concentré couleur de sureau, édulcorants (glycosides de stéviol issus de stevia, thaumatine), huile essentiellement de menthe poivré, menthol",,,989.0,237.0,0.0,0.0,97.0,0.0,,0.0,0.0,https://images.openfoodfacts.org/images/products/761/070/001/5483/front_fr.15.200.jpg,"Snacks, Sweet snacks, Confectioneries, Frozen foods, Candies",,unknown,unknown,low,low,low,low,"['E330 - Citric acid', 'E953 - Isomalt', 'E957 - Thaumatin', 'E960a - Steviol glycosides from Stevia']",fr:ÉTUI + FILM BAC DE TRI,carrefour.fr,France,,,C,55.0,172.0,
https://world.openfoodfacts.org/product/3560071413750/noir-80-cacao-equateur-carrefour-bio,NOIR 80% Cacao Equateur – Carrefour BIO – 100 g,3560071413750.0,"Carrefour BIO , Carrefour",100 g,,D,3.0,"French: Pâte de cacao* (fèves de cacao origine Equateur), sucre mi-blanc de canne*. * Ingrédients biologiques. Cacao: 80% minimum. Peut contenir des traces de fruits à coque , de céréales contenant du gluten et du lait .
100% des fèves de cacao proviennent du programme TRANSPARENCE CACAO.",,"Gluten, Milk, Nuts",2.391,577.0,44.0,27.0,27.0,21.0,14.0,11.0,0.0,https://images.openfoodfacts.org/images/products/356/007/141/3750/front_fr.43.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",,unknown,unknown,high,high,high,low,[],,Carrefour,"France , Italy , Morocco , Spain",,,C,49.0,1688.0,
https://world.openfoodfacts.org/product/7622201680534/guet-apens-lu,Guet Apens – LU – 105 g,7622201680534.0,"LU , Mondelez",105 g,31.5 g,E,4.0,"French: Sucre, farine de BLÉ 30 %, huiles végétales (palme, colza en proportion variable), cacao maigre en poudre 6,5 %, BEURRE concentré, amidon de maïs, sirop de glucose-fructose, lactosérum en poudre (de LAIT ), poudres à lever (carbonates d'ammonium, phosphates de calcium, carbonates de sodium), émulsifiants (lécithines de SOJA ), OEUFS en poudre, sel, gluten de BLÉ , arômes, levure en poudre.","Eggs, Gluten, Milk, Soybeans",,2.143,513.0,28.0,11.0,59.0,32.0,3.6,5.1,0.27,https://images.openfoodfacts.org/images/products/762/220/168/0534/front_fr.53.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Milk chocolate biscuits",True,yes,yes,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin', 'E341 - Calcium phosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","Plastic , Cardboard , Box , Film , Tray","Franprix , Carrefour Market , E.leclerc , Leclerc , Carrefour",France,France,France,D,41.0,585.0,
https://world.openfoodfacts.org/product/8718836396663/protein-cookie-bodymass,Protein cookie – Bodymass – 75 g,8718836396663.0,Bodymass,75 g,,C,4.0,"French: Édulcorant : maltitol ; protéine de blé hydrolyse, humectant : glycerol végétal ; farine de blé , farine de blé , carbonate de calcium, fer, niacine, thiamine), protéine de pois, pépites au goût de chocolat noir avec édulcorant 9% (pâte de cacao, édulcorant : maltitol ; émulsifiant : d'olive, dattes, protéine de soja, émulsifiant : gomme arabique ; poudre à lever : carbonate acide de sodium ; arôme.","Gluten, Soybeans","Eggs, Milk, Nuts, Peanuts",1.439,344.0,10.0,2.6,47.0,4.0,3.0,25.0,0.7,https://images.openfoodfacts.org/images/products/871/883/639/6663/front_fr.20.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Drop cookies",,yes,yes,moderate,moderate,low,moderate,"['E414 - Acacia gum', 'E422 - Glycerol', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E965 - Maltitol']",,,France,,,C,50.0,286.0,
https://world.openfoodfacts.org/product/4056489484226/snack-balls-figues-graines-de-chia-noix-vemondo,"Snack balls figues, graines de chia, noix – Vemondo – 144g e",4056489484226.0,Vemondo,144g e,1 serving (100 g),C,4.0,"73% Dried Fig Paste, 10% Chia Seeds (Salvia hispanica), 9% Chopped Walnuts, Chicory Root Fibre","Nuts, Peanuts, Sesame seeds","Nuts, Peanuts, Sesame seeds, Sulphur dioxide and sulphites",1.41,338.0,8.8,1.0,69.0,30.0,21.0,6.2,0.03,https://images.openfoodfacts.org/images/products/405/648/948/4226/front_en.45.200.jpg,"Snacks, Sweet snacks, Confectioneries, Fruit confectioneries",,yes,yes,moderate,low,high,low,[],,Lidl,"Austria , France , Germany",Unspecified,,,,,
https://world.openfoodfacts.org/product/4056489559528/lightly-salted-hand-cooked-potato-crisps-lidl,Lightly salted hand cooked potato crisps – Lidl – 150 g,4056489559528.0,Lidl,150 g,,D,3.0,"71% potatoes, sunflower oil, sea salt",,,2.138,511.0,28.5,3.4,54.6,0.4,3.7,7.2,0.77,https://images.openfoodfacts.org/images/products/405/648/955/9528/front_en.3.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",,yes,yes,high,moderate,low,moderate,[],,,United Kingdom,,,B,68.0,154.0,
https://world.openfoodfacts.org/product/8002190006765/ancora-uno-frolla-con-cioccolato-in-pezzi-tre-marie,Ancora Uno Frolla con Cioccolato in pezzi – Tre Marie – 360 g,8002190006765.0,Tre Marie,360 g,33 g,E,4.0,"Italian: farina di frumento , zucchero di canna 19%, cioccolato extra fondente 16% (zucchero, pasta di cacao, burro di cacao, emulsionante: lecitina di soia, estratto naturale di vaniglia), olio di girasole alto oleico, burro 4%, uova fresche italiane da galline allevate a terra 3,7%, destrosio, sciroppo di glucosio - fruttosio, amido, agenti lievitanti (carbonato acido di sodio, tartrato monopotassico), sale marino integrale, aromi. Può contenere : latte , sesamo , senape , nocciole , altra frutta a guscio .","Gluten, Milk, Soybeans","Milk, Mustard, Nuts, Sesame seeds",2.029,485.0,20.5,7.0,67.3,30.0,3.0,6.2,0.492,https://images.openfoodfacts.org/images/products/800/219/000/6765/front_it.16.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Shortbread cookies",,unknown,yes,high,high,high,moderate,"['E336 - Potassium tartrates', 'E336i - Monopotassium tartrate', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",it:carta C/PAP81,,"France , Italy",Italy,,C,57.0,298.0,
https://world.openfoodfacts.org/product/4009900544276/kaugummi-wrigley-s-extra-fresh-strong-mint-blau-70g-dose-wrigleys,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose – Wrigleys – 50pcs,4009900544276.0,"Mars GmbH , Wrigleys",50pcs,5g,,4.0,"DOSE AUS 30% RECYCELTER PLASTIK ZUCKERFREIER KAUGUMMI MIT SÜSSUNGSMITTELN UND MINZ - UND DE MARS GMBH, POSTIACH 1414, D-82004 UNTERHACHING www.st MENTHOLGESCHMACK ZUTATEN KAUMASSE, SÜSSUNGSMITTEL OXYLIT, SRBIT), VERDICKUNGSMITTEL (GUMMI ARABICUM), FEUCHTHALTEMITTEL (GLYCER), AROMEN FOLLSTOFF (CALCIUMPHOSPHATE), EMULGATOR (SOJALECITHIN), SUS SUNGSMITTEL (ASPARTAM, ACESULFAM K), ÜBERZUGSMITTEL (CARNAUBAWACHS) ANTIOXIDATIONSMITTEL (BHA), FARBSTOFF (EX) KANN BEI ÜBERSSIGEM VERZEHR ABFÜHREND WIRKEN. ENTHÄLT EINE PHENYLALANIN CALE",Soybeans,Soybeans,614.0,147.0,0.0,0.0,61.0,0.0,,0.0,0.0,https://images.openfoodfacts.org/images/products/400/990/054/4276/front_de.31.200.jpg,"Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum",,unknown,unknown,low,low,low,low,"['E133 - Brilliant blue FCF', 'E320 - Butylated hydroxyanisole (bha)', 'E414 - Acacia gum', 'E422 - Glycerol', 'E903 - Carnauba wax', 'E950 - Acesulfame k', 'E951 - Aspartame']",,,Germany,,,,,,
https://world.openfoodfacts.org/product/5000168040097/jaffa-cakes-mcvitie-s,Jaffa cakes – McVitie's – 6 x 25 g,5000168040097.0,"McVitie's , McVities",6 x 25 g,1 cake (11 g),E,4.0,"Glucose-Fructose Syrup, Dark Chocolate (19%) [Sugar, Cocoa Mass, Vegetable Fats (Palm, Shea), Butter Oil ( Milk ), Cocoa Butter, Emulsifiers ( Soya Lecithin , E476), Natural Flavouring], Sugar, Flour ( Wheat Flour , Calcium, Iron, Niacin, Thiamin), Whole Egg , Water, Dextrose, Concentrated Orange Juice, Glucose Syrup, Vegetable Oils (Sunflower, Palm), Humectant (Glycerine), Acid (Citric Acid), Gelling Agent (Pectin), Raising Agents (Disodium Diphosphate, Ammonium Bicarbonate, Sodium Bicarbonate), Dried Whole Egg, Acidity Regulator (Sodium Citrates), Natural Orange Flavouring, Colour (Curcumin), Emulsifier ( Soya Lecithin ). Product contains the equivalent of 8% orange juice.","Eggs, Gluten, Milk, Soybeans",,1.56,373.0,8.18,3.64,69.1,49.1,1.82,4.55,0.273,https://images.openfoodfacts.org/images/products/500/016/804/0097/front_en.41.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Filled biscuits, Biscuit filled with fruit paste, Jaffa cakes",True,unknown,yes,moderate,moderate,high,low,"['E100 - Curcumin', 'E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E331 - Sodium citrates', 'E422 - Glycerol', 'E440 - Pectins', 'E450 - Diphosphates', 'E450i - Disodium diphosphate', 'E476 - Polyglycerol polyricinoleate', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",,,"Ireland , United Kingdom",,,C,45.0,182.0,
https://world.openfoodfacts.org/product/3168930173403/doritos-saveur-barbecue,Doritos saveur Barbecue,3168930173403.0,Doritos,,30,D,,French: UVEAU PLUS DE CRUNCH GOUT RESISTIBLE Doritos SAVEUR ARBECUE UTRI-SCORE Pour 30g: 599 kJ 143 koal 74,,,1.998,496.0,25.0,3.1,58.0,3.7,5.7,6.0,1.8,https://images.openfoodfacts.org/images/products/316/893/017/3403/front_fr.20.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",,unknown,unknown,high,moderate,low,high,[],,,France,,,B,73.0,154.0,
https://world.openfoodfacts.org/product/4056489753919/extra-smooth-milk-chocolate-30-cocoa-j-d-gross,Extra Smooth Milk Chocolate 30% Cocoa – J.D. Gross – 125 g,4056489753919.0,"J.D. Gross , Lidl",125 g,1.0 square (12.5 g),E,4.0,"Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Butter Oil ( Milk ), Lactose ( Milk ), Skimmed Milk Powder, Emulsifier: Soya Lecithins; Flavouring. Milk Chocolate contains: Cocoa Solids 30% Minimum, Milk Solids 25% Minimum.","Milk, Soybeans",Nuts,2.356,563.0,35.8,22.4,52.0,50.7,,7.3,0.1,https://images.openfoodfacts.org/images/products/405/648/975/3919/front_en.22.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",,yes,yes,high,high,high,low,['E322 - Lecithins'],,Lidl,"France , Germany , United Kingdom",,,C,47.0,1258.0,
https://world.openfoodfacts.org/product/8412600019689/volcano-barcel,Volcano – Barcel – 100 g,8412600019689.0,"Barcel , Takis",100 g,,D,4.0,"pre-cooked corn flour (65%), vegetable fat (palm), seasoning mix with cheese and chilli flavour (maltodextrin, whey product, salt, flavouring, flavour enhancers (monosodium glutamate, disodium inosinate, disodium guanylate), cheese powder (0.4%), acidity regulators (sodium acetates, citric acid), colours (paprika extract, annatto bixin), antioxidant (ascorbic acid, extract of rosemary, butylated hydroxyanisole, propyl gallate, alpha-tocopherol, extracts high in tocopherol)), vegetable oil (sunflower)",Milk,,2.084,517.0,30.0,10.0,53.0,3.3,8.5,5.5,1.6,https://images.openfoodfacts.org/images/products/841/260/001/9689/front_en.23.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips, Flavoured corn crisps",True,unknown,yes,high,high,low,high,"['E160b - Annatto', 'E262 - Sodium acetates', 'E306 - Tocopherol-rich extract', 'E310 - Propyl gallate', 'E320 - Butylated hydroxyanisole (bha)', 'E330 - Citric acid', 'E392 - Extracts of rosemary', 'E621 - Monosodium glutamate', 'E627 - Disodium guanylate', 'E631 - Disodium inosinate']",,Centra,"France , Germany , Ireland",,,B,65.0,154.0,
https://world.openfoodfacts.org/product/4056489917601/bio-biscuits-a-l-avoine-sondey,Bio biscuits à l'avoine – Sondey – 200g,4056489917601.0,Sondey,200g,,E,4.0,"French: 35,4% flocons d'avoine, 25% chocolat noir (pâte de cacao*, sucre, beurre de cacao¹*, émulsifiant: lécithines¹; arôme naturel de vanille¹), sucre¹, 12,2% beurre ( lait ), 9,9% farine complète de blé¹, 2,4% cacao maigre en poudre¹*, sirop de sucre inverti, poudre à lever: carbonates de sodium; sirop de betterave sucrière sa, arôme naturel de vanille'. 'Ingrédient issu de l'agriculture biologique. *Certifié Rainforest Alliance.","Gluten, Milk",,2.004,479.0,23.0,13.7,55.6,26.8,7.9,8.5,0.91,https://images.openfoodfacts.org/images/products/405/648/991/7601/front_fr.3.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Frozen foods, Biscuits, Chocolate biscuits, Oatmeal-cookies",,unknown,yes,high,high,high,moderate,"['E322 - Lecithins', 'E500 - Sodium carbonates']",,,France,,,C,52.0,585.0,
https://world.openfoodfacts.org/product/4056489762720/high-protein-milk-chocolate-fincarre,High Protein Milk Chocolate – Fincarre – 90g,4056489762720.0,Fincarre,90g,100 g,,4.0,"Dutch: Cacaoboter, zoetstof: maltitolen; melkpoeder , cacaomassa, 10% wei-eiwitisolaat, 10% melkeiwitcrispies (melkeiwitisolaat, rijstebloem, zout), 7,3% soja-eiwitcrispies met magere cacaopoeder (soja-eiwitisolaat, tapiocazetmeel, magere cacaopoeder), 4,7% polydextrosevezels, boterconcentraat ( melk ), magere melkpoeder, emulgator: lecithinen ( soja ); natuurlijk vanillearoma.","Milk, Soybeans",,2.12,506.0,32.0,19.0,27.0,7.9,6.3,30.0,0.53,https://images.openfoodfacts.org/images/products/405/648/976/2720/front_en.46.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bars, Chocolates, Chocolates with sweeteners, Dietary supplements, Milk chocolates, Bodybuilding supplements, Candy chocolate bars, Milk chocolates with sweeteners",,unknown,yes,high,high,moderate,moderate,['E322 - Lecithins'],,Lidl,"Netherlands , Romania , United Kingdom",Germany,,C,47.0,1258.0,
https://world.openfoodfacts.org/product/5000159562034/celebrations-mars-foods,Celebrations – Mars Foods – 550 g,5000159562034.0,Mars Foods,550 g,27.3g,E,4.0,"sugar, glucose syrup, skimmed milk powder, cocoa butter, cocoa mass, palm fat, whey permeate ( milk ), milk fat, peanuts . desiccated coconut, wheat flour , sunflower oil emulsifiers ( soya lecithin , e471), barley malt extract, salt, fat-reduced cocoa powder, humectant (glycerol), egg white powder, raising agents (e500, e341, e501), wheat gluten, sweet whey powder ( milk ), flavouring.","Eggs, Gluten, Milk, Peanuts, Soybeans","Gluten, Nuts",2.07,495.0,24.5,13.9,62.3,54.9,,5.49,0.403,https://images.openfoodfacts.org/images/products/500/015/956/2034/front_en.32.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons",True,yes,yes,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E341 - Calcium phosphates', 'E422 - Glycerol', 'E471 - Mono- and diglycerides of fatty acids', 'E500 - Sodium carbonates', 'E501 - Potassium carbonates']",,,"Morocco , United Kingdom",,,,,,
https://world.openfoodfacts.org/product/0000200003087/walkers,Walkers – 25g,200003087.0,Walkers,25g,25g,C,3.0,"Potatoes, Vegetable Oils (Sunflower, Rapeseed, in varying proportions), Salt, Antioxidants(Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid)",,,2.177,522.0,31.0,2.5,53.0,0.4,6.5,6.4,0.67,https://images.openfoodfacts.org/images/products/000/020/000/3087/front_en.24.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps, Walkers-crisps",,yes,yes,high,moderate,low,moderate,"['E300 - Ascorbic acid', 'E306 - Tocopherol-rich extract', 'E330 - Citric acid', 'E392 - Extracts of rosemary']",,,Spain,,,B,68.0,154.0,
https://world.openfoodfacts.org/product/0014100085478/goldfish-pepperidge-farm,Goldfish – Pepperidge Farm – 6.6 oz (187 g),14100085478.0,Pepperidge Farm,6.6 oz (187 g),55 Pieces (30 g/1.1 oz.) (30 g),D,4.0,"made with smiles and enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cheddar cheese ([cultured milk, salt, enzymes], annatto), canola and/or sunflower oils, contains 2 percent or less of: salt, yeast, sugar, autolyzed yeast, baking soda, monocalcium phosphate, paprika, spices, celery , onion powder, contains : wheat , milk","Celery, Gluten, Milk",,1.95,467.0,16.7,11.1,66.7,0.0,3.33,10.0,2.08,https://images.openfoodfacts.org/images/products/001/410/008/5478/front_en.48.200.jpg,"Snacks, Salty snacks, Sweet snacks, Appetizers, Biscuits and crackers, Crackers (Appetizers)",,unknown,yes,moderate,moderate,low,high,"['E160b - Annatto', 'E341 - Calcium phosphates', 'E341i - Monocalcium phosphate', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']","Plastic , Paper , Bag , Container , Compostable-bag , es:BOLSA DE PLASTICO",WAL-MART MÉXICO,"France , Mexico , United States",,USA,B,71.0,159.0,
https://world.openfoodfacts.org/product/0016000507661/peanut-butter-dark-chocolate-chewy-bar-nature-valley-protein,Peanut Butter Dark Chocolate Chewy Bar – Nature Valley Protein – 40 g,16000507661.0,Nature Valley Protein,40 g,40 g,,4.0,"Roasted peanuts, soy protein isolate , chicory root extract, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin , natural flavor), vegetable oils (palm kernel, palm, canola, peanut ), sugar, corn syrup, whey protein concentrate, fructose, peanut butter ( peanuts , salt), cocoa, vegetable glycerin, rice starch, soy lecithin , salt, corn starch, natural flavor.","Milk, Peanuts, Soybeans",,1.15,275.0,30.0,8.75,37.5,27.8,15.0,25.0,1.0,https://images.openfoodfacts.org/images/products/001/600/050/7661/front_en.205.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Sweet snacks, Cereals and their products, Confectioneries, Bars, Cereal bars, Dietary supplements, Bodybuilding supplements, Protein bars",True,unknown,yes,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E422 - Glycerol']",,,"France , United States",,,,,,
https://world.openfoodfacts.org/product/0857777004195/blueberry-rxbar,Blueberry – RXBAR – 52 g,857777004195.0,RXBAR,52 g,1 bar (52 g),,4.0,"Dates, egg whites , almonds , cashews , blueberries, natural blueberry flavor.","Eggs, Nuts",,1.45,346.0,11.5,1.92,46.2,0.0,11.5,23.1,0.721,https://images.openfoodfacts.org/images/products/085/777/700/4195/front_en.182.200.jpg,"Snacks, Sweet snacks, Confectioneries, Dietary supplements, Bodybuilding supplements, Protein bars",,yes,yes,moderate,moderate,high,moderate,[],,,United States,,,,,,
https://world.openfoodfacts.org/product/20036188/pains-d-epices-chocolat-noir-aachener-zucker-und-backwaren-paul-schaeffer,Pains d'épices chocolat noir – Aachener Zucker und Backwaren Paul Schaeffer – 200 g,20036188.0,"Aachener Zucker und Backwaren Paul Schaeffer , Favorina , Lidl",200 g,1 piece (33.33 g),E,4.0,"FR Pains depices ronds, avec 18% de glaçage et 13 de chocolat non lait lait ble fruits a coque. d arachides de lupin, de graines de sésana LIDL DECLARATION NUTRITIONNELLE Valeurs nutritionnelle dont Proteines moyennes ble aut 30 05 A641 16 05:00 ETRI +FACIL Traces eventuelles de","Eggs, Gluten, Milk, Nuts","Lupin, Milk, Nuts, Peanuts, Sesame seeds, Soybeans",1.578,374.0,8.0,3.0,68.7,47.9,4.0,4.8,0.3,https://images.openfoodfacts.org/images/products/000/002/003/6188/front_fr.115.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Gingerbreads",,unknown,yes,moderate,moderate,high,moderate,"['E322 - Lecithins', 'E330 - Citric acid', 'E332 - Potassium citrates', 'E414 - Acacia gum', 'E420 - Sorbitol', 'E422 - Glycerol', 'E440 - Pectins', 'E500 - Sodium carbonates']","Plastic , Cardboard",Lidl,"France , Germany",,Deutschland,A,94.0,167.0,
https://world.openfoodfacts.org/product/20396138/madeleines-delices-de-kerloch,Madeleines – Délices de Kerloch – 500 g,20396138.0,"Délices de Kerloch , Sondey",500 g,17.5g,D,4.0,"French: 34% farine de blé (Origine: France), huile de colza, sucre, 14% œufs, stabilisant : glycérol, sirop de glucose, lait demi-écrémé , poudres à lever: carbonates de sodium, citrates de sodium (contient blé ); sel, arôme. Traces éventuelles de soja et de fruits à coque .","Eggs, Gluten, Milk, Soybeans","Nuts, Soybeans",1.801,430.0,21.0,2.0,54.0,23.0,1.5,5.5,0.71,https://images.openfoodfacts.org/images/products/000/002/039/6138/front_fr.56.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Madeleines",,yes,yes,high,moderate,high,moderate,"['E331 - Sodium citrates', 'E422 - Glycerol', 'E500 - Sodium carbonates']",fr:Sachet plastique,Lidl,France,fr:Farine de France,,B,68.0,183.0,
