url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g,additives_count,sugar_ratio,energy_density,protein_ratio,macro_balance,healthy_score,log_energy_kcal_100g,log_fat_100g,log_sugars_100g,log_salt_100g,brand_cleaned,allergens_cleaned,ingredients_text_cleaned,countries_cleaned,additives_cleaned
https://world.openfoodfacts.org/product/7702409000331/mani-salado-manitoba,Maní Salado – Manitoba – 50 g (1.8 oz),7702410000000.0,Manitoba,50 g (1.8 oz),2 cucharadas 30 g,1.0,3.0,"Spanish: Maní horneado, sal marina.",Peanuts,"Milk, Nuts, Sesame seeds, Soybeans",466.0,50.0,16.7,20.0,3.33,10.0,26.7,0.583,https://images.openfoodfacts.org/images/products/770/240/900/0331/front_es.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Salty snacks, Appetizers, Nuts and their products, Nuts, Roasted nuts, Peanuts, Salted nuts, Roasted peanuts, Salted peanuts",0,0.0,0.0,2.0,1.0,0.0,1.0,[],"Plastic , O 7 - Other plastics , Bag",Farmacorp,"Bolivia , Colombia , Ecuador , Honduras , Panama , Peru",Colombia,"Yumbo , Valle del Cauca , Colombia",4.0,35.0,416.0,0,0.1665,4.66,1.2714285714285714,0.331,4.167500000000001,6.1463292576688975,3.9318256327243257,1.4655675420143983,0.4593217808988751,manitoba,peanuts,"maní horneado, sal marina.",bolivia | colombia | ecuador | honduras | panama | peru,
https://world.openfoodfacts.org/product/0041570110621/whole-natural-almonds-blue-diamond,Whole natural almonds – blue diamond – 28g,41570110621.0,blue diamond,28g,1 ONZ (28 g),1.0,4.0,Almonds .,Nuts,,571.0,50.0,12.5,21.43,3.57,10.7,21.43,0.0,https://images.openfoodfacts.org/images/products/004/157/011/0621/front_en.7.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],1 oz,,United States,"United States , California",,5.0,25.0,269.0,0,0.1665888940737284,5.71,0.9554168524297816,0.3579999999999994,4.014999999999999,6.349138991379798,3.9318256327243257,1.5195132049061133,0.0,blue diamond,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/1018007017807/mani-salado-con-sal-marina-nuthos,Maní Salado con Sal Marina – Nuthos – 200 g,1018010000000.0,Nuthos,200 g,30 g,1.0,3.0,"Spanish: Mani, sal marina.",Peanuts,"Gluten, Milk, Nuts, Sesame seeds, Soybeans",633.0,50.0,16.7,20.0,3.33,10.0,26.7,0.583,https://images.openfoodfacts.org/images/products/101/800/701/7807/front_es.9.200.jpg,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Salty snacks, Nuts and their products, Nuts, Peanuts",0,1.0,1.0,2.0,1.0,0.0,1.0,[],,D1,Colombia,,,5.0,28.0,416.0,0,0.1665,6.33,1.2714285714285714,0.331,4.167500000000001,6.452048954437226,3.9318256327243257,1.4655675420143983,0.4593217808988751,nuthos,peanuts,"mani, sal marina.",colombia,
https://world.openfoodfacts.org/product/0011110043573/raw-almonds-simple-truth,Raw almonds – Simple Truth – 8 oz,11110043573.0,Simple Truth,8 oz,0.25 cup (0.25 cup),1.0,4.0,Almonds .,Nuts,,180.0,15.0,1.0,6.0,0.0,3.0,6.0,0.0,https://images.openfoodfacts.org/images/products/001/111/004/3573/front_en.12.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,2.0,2.0,1.0,[],,,United States,,,5.0,19.0,269.0,0,0.0,1.8,0.8571428571428571,1.4,2.0,5.198497031265826,2.772588722239781,0.0,0.0,simple truth,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/0072431043772/lunds-byerlys-organic-goji-berries,"Lunds & byerlys, organic goji berries",72431043772.0,,,2 ONZ (57 g),1.0,4.0,"Organic goji berries (china, himalayas).",,,263.0,1.75,0.0,47.37,0.0,17.5,14.04,0.615,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,Snacks,0,1.0,1.0,0.0,0.0,0.0,1.0,[],,,United States,,,2.0,50.0,286.0,0,0.0,2.63,0.290262559437668,4.212,7.885,5.575949103146316,1.01160091167848,0.0,0.4793349566746199,,,"organic goji berries (china, himalayas).",united states,
https://world.openfoodfacts.org/product/0846548080308/roasted-salted-edamame,Roasted salted edamame,846548080308.0,,,1 ONZ (28 g),1.0,3.0,"Dry roasted edamame (edamame, salt and soybean oil).",Soybeans,,429.0,14.29,1.79,35.71,0.0,7.1,35.71,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,Snacks,0,1.0,1.0,1.0,1.0,0.0,0.0,[],,,United States,,,2.0,50.0,286.0,0,0.0,4.29,0.9727594660855352,9.997,10.255,6.063785208687608,2.727199019940971,0.0,0.0,,soybeans,"dry roasted edamame (edamame, salt and soybean oil).",united states,
https://world.openfoodfacts.org/product/0021130295869/select-unroasted-unsalted-whole-almonds,Select unroasted & unsalted whole almonds,21130295869.0,,,1 PACKAGE (28 g),1.0,4.0,Almonds .,Nuts,,571.0,50.0,3.571,21.429,3.571,14.3,21.429,0.0,https://images.openfoodfacts.org/images/products/002/113/029/5869/front_en.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.1666433337999907,5.71,0.9554148646841144,3.929,7.14675,6.349138991379798,3.9318256327243257,1.5197319993496072,0.0,,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/0041415166332/whole-almonds,Whole almonds,41415166332.0,,,1 ONZ (28 g),1.0,4.0,Almonds .,Nuts,,571.0,50.0,12.5,21.429,3.571,14.3,21.429,0.0,https://images.openfoodfacts.org/images/products/004/141/516/6332/front_en.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds, Whole almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.1666433337999907,5.71,0.9554148646841144,0.3573999999999993,4.9145,6.349138991379798,3.9318256327243257,1.5197319993496072,0.0,,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/0719283808356/raw-almonds-shelled-meijer,Raw Almonds Shelled – Meijer,719283808356.0,Meijer,,1/4 cup (28 g),1.0,4.0,Almonds .,Nuts,,571.0,50.0,3.571,21.429,3.571,14.3,21.429,0.0,https://images.openfoodfacts.org/images/products/071/928/380/8356/front_en.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.1666433337999907,5.71,0.9554148646841144,3.929,7.14675,6.349138991379798,3.9318256327243257,1.5197319993496072,0.0,meijer,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/6972260010102/dried-whole-organic-goji-berries,Dried whole organic goji berries,6972260000000.0,,,1 PACKET (9 g),1.0,4.0,Organic goji berries (lycium barbarum),,,389.0,0.0,0.0,44.44,0.0,22.2,11.11,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,Snacks,0,1.0,1.0,0.0,0.0,0.0,0.0,[],,,United States,,,2.0,50.0,286.0,0,0.0,3.89,0.2444982394366197,3.333,8.3275,5.966146739123692,0.0,0.0,0.0,,,organic goji berries (lycium barbarum),united states,
https://world.openfoodfacts.org/product/0719283808332/blanched-almonds-whole-meijer,Blanched Almonds whole – Meijer,719283808332.0,Meijer,,1/4 cup (28 g),1.0,4.0,Almonds .,Nuts,,607.0,53.571,3.571,17.857,3.571,10.714,21.429,0.045,https://images.openfoodfacts.org/images/products/071/928/380/8332/front_en.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.1999775998207985,6.07,1.136394972689187,3.929,6.250249999999999,6.410174881966167,3.999502606117282,1.5197319993496072,0.0440168854167743,meijer,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/4088700069950/australian-almonds-dry-roasted-forresters,Australian Almonds Dry Roasted – Forresters – 400 g,4088700000000.0,Forresters,400 g,30 g,1.0,4.0,Almonds (100%).,Nuts,,615.0,53.1,4.2,4.8,4.1,10.0,26.0,0.015,https://images.openfoodfacts.org/images/products/408/870/006/9950/front_en.8.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],Bag,Aldi,Australia,,,5.0,24.0,269.0,0,0.8541666666666666,6.15,4.482758620689656,4.89,6.925,6.423246963533519,3.990834185852436,1.62924053973028,0.0148886124937506,forresters,tree_nuts,almonds (100%).,australia,
https://world.openfoodfacts.org/product/4337185043246/k-take-it-veggie-mandelmus-weiss,K-take it veggie Mandelmus weiß – 250 g,4337190000000.0,K-take it veggie,250 g,30 g,1.0,3.0,"Almonds* (100%), peeled
*from controlled organic agriculture",Nuts,"Nuts, Nusse",644.0,55.0,4.7,4.6,4.1,7.8,29.0,0.03,https://images.openfoodfacts.org/images/products/433/718/504/3246/front_en.16.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Spreads, Sweet snacks, Confectioneries, Nuts and their products, Plant-based spreads, Oilseed purees, Marzipan, Nut butters, Almond butters, Almond paste, Almond paste or marzipan, Prepacked",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,Kaufland,Germany,Italy,Italy,3.0,49.0,237.0,0,0.8913043478260869,6.44,5.178571428571429,5.59,6.999999999999999,6.4692503167957724,4.02535169073515,1.62924053973028,0.0295588022415444,k-take it veggie,tree_nuts,"almonds* (100%), peeled *from controlled organic agriculture",germany,
https://world.openfoodfacts.org/product/5057172886821/almonds-asda,ALMONDS – Asda – 180 g,5057170000000.0,Asda,180 g,30g,1.0,4.0,Almonds ( Nut ).,Nuts,"Nuts, Peanuts",580.0,50.0,3.8,5.3,4.5,13.0,21.0,0.0,https://images.openfoodfacts.org/images/products/505/717/288/6821/front_en.3.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],"Plastic , Film",ASDA,United Kingdom,,,4.0,33.0,269.0,0,0.8490566037735849,5.8,3.333333333333333,3.43,6.425,6.364750756851911,3.9318256327243257,1.7047480922384253,0.0,asda,tree_nuts,almonds ( nut ).,united kingdom,
https://world.openfoodfacts.org/product/4260645330344/adams-cake,Adams Cake –  – 125 g,4260650000000.0,,125 g,,1.0,4.0,,,,123.0,1.2,0.7,1.6,1.3,7.5,20.6,0.4,https://images.openfoodfacts.org/images/products/426/064/533/0344/front_fr.3.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes",0,0.0,0.0,0.0,0.0,0.0,1.0,[],,,Belgium,,,2.0,50.0,286.0,0,0.8125,1.23,7.923076923076923,5.510000000000001,6.525,4.820281565605037,0.7884573603642702,0.832909122935104,0.3364722366212129,,,,belgium,
https://world.openfoodfacts.org/product/8437017091318/gominolas,Gominolas,8437020000000.0,,,,1.0,4.0,,,,200.0,0.0,0.0,5.0,0.0,50.0,20.0,0.13,https://images.openfoodfacts.org/images/products/843/701/709/1318/front_es.3.200.jpg,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies, Gummy bears",0,0.0,0.0,0.0,0.0,0.0,0.0,[],,,Spain,,,2.0,69.0,156.0,0,0.0,2.0,3.333333333333333,6.0,17.5,5.303304908059076,0.0,0.0,0.1222176327242492,,,,spain,
https://world.openfoodfacts.org/product/0811860021568/natural-almonds-whole-select-harvest-usa,Natural Almonds - whole – Select Harvest USA – 10 oz,811860021568.0,Select Harvest USA,10 oz,28 g,1.0,4.0,Almonds,Nuts,,571.0,50.0,3.57,21.4,3.57,14.3,21.4,0.0,https://images.openfoodfacts.org/images/products/081/186/002/1568/front_en.3.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,"United States , California",,5.0,25.0,269.0,0,0.166822429906542,5.71,0.9553571428571428,3.921,7.140000000000001,6.349138991379798,3.9318256327243257,1.5195132049061133,0.0,select harvest usa,tree_nuts,almonds,united states,
https://world.openfoodfacts.org/product/7898649351026/veggie-chips-fitfood,Veggie Chips – FitFood – 40g,7898650000000.0,FitFood,40g,,1.0,4.0,,,,95.0,2.1,0.7,16.0,0.0,16.0,30.0,0.302,https://images.openfoodfacts.org/images/products/789/864/935/1026/front_pt.3.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, pt:Vegano",0,1.0,1.0,0.0,0.0,0.0,1.0,[],,,Brazil,,,2.0,50.0,286.0,0,0.0,0.95,1.7647058823529411,8.72,11.325,4.564348191467836,1.1314021114911006,0.0,0.2639015437863775,fitfood,,,brazil,
https://world.openfoodfacts.org/product/0074175302429/blanched-slivered-almonds-stater-bros,Blanched slivered almonds – Stater Bros – 2 oz,74175302429.0,Stater Bros,2 oz,1 PACKAGE (56 g),1.0,4.0,Blanched almonds.,Nuts,,589.0,51.79,3.57,17.86,5.36,10.7,21.43,0.045,https://images.openfoodfacts.org/images/products/007/417/530/2429/front_en.4.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,1.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.3001119820828667,5.89,1.1362672322375398,3.393,5.799999999999999,6.380122536899765,3.9663217788355247,1.8500283773520307,0.0440168854167743,stater bros,tree_nuts,blanched almonds.,united states,
https://world.openfoodfacts.org/product/0078742366937/whole-natural-almonds-great-value,Whole Natural Almonds – Great Value – 16 oz,78742366937.0,Great Value,16 oz,28g,1.0,4.0,ALMONDS,Nuts,"Eggs, Gluten, Milk, Nuts, Peanuts, Soybeans, Coconut, Pine-nuts",571.0,50.0,3.57,21.4,3.57,14.3,21.4,0.0,https://images.openfoodfacts.org/images/products/007/874/236/6937/front_en.20.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Shelled nuts, Almonds, Whole almonds, Shelled almonds, Unsalted almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],Plastic,Walmart,United States,,,5.0,24.0,269.0,0,0.166822429906542,5.71,0.9553571428571428,3.921,7.140000000000001,6.349138991379798,3.9318256327243257,1.5195132049061133,0.0,great value,tree_nuts,almonds,united states,
https://world.openfoodfacts.org/product/0070690023825/whole-natural-almonds-fisher,Whole natural almonds – Fisher,70690023825.0,"Fisher , Fisher Recipe",,1 ONZ (28 g),1.0,4.0,Almonds .,Nuts,,571.0,50.0,3.57,21.43,3.57,14.3,21.43,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,"United States , World",,,5.0,19.0,269.0,0,0.1665888940737284,5.71,0.9554168524297816,3.93,7.147500000000001,6.349138991379798,3.9318256327243257,1.5195132049061133,0.0,fisher | fisher recipe,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/9100000004822/bio-linsen-waffeln-spar,Bio Linsen-Waffeln – Spar – 100 g,9100000000000.0,Spar,100 g,6.7 g,1.0,3.0,"German: 99,5% Linsenmehl, Meersalz unjodiert *aus biologischer Landwirtschaft",,,367.0,1.7,0.4,55.0,1.4,7.2,29.0,0.492,https://images.openfoodfacts.org/images/products/910/000/000/4822/front_en.49.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Pastries, Waffles",0,1.0,1.0,0.0,0.0,0.0,1.0,[],,SPAR,"Austria , Germany",,,1.0,76.0,259.0,0,0.0254545454545454,3.67,0.5178571428571429,8.12,8.600000000000001,5.908082938168931,0.9932517730102834,0.8754687373538999,0.4001175017815691,spar,,"99, 5% linsenmehl, meersalz unjodiert *aus biologischer landwirtschaft",austria | germany,
https://world.openfoodfacts.org/product/8006940006487/mandorle-sgusciate-caputo,Mandorle sgusciate – Caputo,8006940000000.0,"Caputo , Take your time!",,,1.0,4.0,,,,603.0,55.0,4.6,4.6,3.7,13.0,22.0,0.03,https://images.openfoodfacts.org/images/products/800/694/000/6487/front_it.3.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Nuts and their products, Nuts, Almonds",0,0.0,0.0,2.0,1.0,0.0,0.0,[],,,Italy,,"Vincenzo Caputo S.r.l. , Via Circumvallazione 41 - 80049 - Somma Vesuviana (NA) , Italia",5.0,19.0,269.0,0,0.8043478260869567,6.03,3.928571428571429,3.65,6.675000000000001,6.403574197934815,4.02535169073515,1.547562508716013,0.0295588022415444,caputo | take your time!,,,italy,
https://world.openfoodfacts.org/product/0007203672113/whole-almonds-unsalted-harris-teeter,"Whole almonds, unsalted – Harris Teeter",7203672113.0,Harris Teeter,,1 ONZ (28 g),1.0,4.0,Almonds .,Nuts,,607.0,50.0,3.57,21.43,3.57,10.7,21.43,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,United States,,,5.0,19.0,269.0,0,0.1665888940737284,6.07,0.9554168524297816,3.93,6.247499999999999,6.410174881966167,3.9318256327243257,1.5195132049061133,0.0,harris teeter,tree_nuts,almonds.,united states,
https://world.openfoodfacts.org/product/09000187/raw-almonds-goodfood,Raw almonds – goodfood,9000187.0,goodfood,,50g,1.0,4.0,"Almonds . May contain : Peanuts , Other nuts , Sesame , Milk , Soy , Wheat , Sulphites .",Nuts,"Gluten, Milk, Nuts, Peanuts, Sesame seeds, Soybeans, Sulphur dioxide and sulphites",580.0,50.0,4.0,22.0,4.0,12.0,22.0,0.0,https://images.openfoodfacts.org/images/products/000/000/900/0187/front_en.12.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds",0,1.0,1.0,2.0,1.0,0.0,0.0,[],,,"Canada , Germany",,,5.0,19.0,269.0,0,0.1818181818181818,5.8,0.9565217391304348,3.8,6.5,6.364750756851911,3.9318256327243257,1.6094379124341005,0.0,goodfood,tree_nuts,"almonds. may contain : peanuts, other nuts, sesame, milk, soy, wheat, sulphites.",canada | germany,
https://world.openfoodfacts.org/product/4251318160047/linsenwaffeln-bio,Linsenwaffeln – Bio – 100 g,4251320000000.0,"Bio+ , Kaufland",100 g,1 1 waffle (7 g),1.0,3.0,"Lentil flour (99,5%), seasalt (0,5%). Product may contain traces of soya or sesame.",,"Sesame seeds, Soybeans",367.0,1.7,0.4,55.0,1.4,7.2,29.0,0.492,https://images.openfoodfacts.org/images/products/425/131/816/0047/front_de.3.200.jpg,"Snacks, Specific products, Products for specific diets, Products without gluten",0,1.0,1.0,0.0,0.0,0.0,1.0,[],,Kaufland,Germany,,,2.0,50.0,286.0,0,0.0254545454545454,3.67,0.5178571428571429,8.12,8.600000000000001,5.908082938168931,0.9932517730102834,0.8754687373538999,0.4001175017815691,bio+ | kaufland,,"lentil flour (99, 5%), seasalt (0, 5%). product may contain traces of soya or sesame.",germany,
https://world.openfoodfacts.org/product/0011822584715/roasted-almonds-lightly-salted-big-win,"Roasted almonds, lightly salted – Big Win",11822584715.0,"Big Win , Rite Aid Corporation",,1 ONZ (28 g),1.0,3.0,"Almonds , vegetable oil ( peanut , cottonseed, soybean and/or sunflower seed), sea salt.","Nuts, Peanuts, Soybeans",,607.0,57.14,14.29,17.86,3.57,10.7,21.43,0.358,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds, Salted almonds, Roasted-salted-almonds",0,1.0,1.0,2.0,1.0,0.0,1.0,[],,,United States,,,5.0,19.0,269.0,0,0.1998880179171332,6.07,1.1362672322375398,-0.3580000000000007,3.567499999999999,6.410174881966167,4.06285389513073,1.5195132049061133,0.3060130291365043,big win | rite aid corporation,tree_nuts | peanuts | soybeans,"almonds, vegetable oil ( peanut, cottonseed, soybean and/or sunflower seed), sea salt.",united states,
https://world.openfoodfacts.org/product/00174411/ground-almonds-sainsbury-s,Ground almonds – Sainsbury's – 100g,174411.0,"Sainsbury's , by sainsbury's",100g,25g,1.0,3.0,Ground Almonds,Nuts,,637.0,56.0,4.4,6.5,4.0,7.4,25.0,0.04,https://images.openfoodfacts.org/images/products/000/000/017/4411/front_en.7.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Flours, Nuts and their products, Nuts, Almonds, Nut flours, Almond-meal",0,1.0,1.0,2.0,1.0,0.0,0.0,[],"Plastic , Bag",Sainsbury's,United Kingdom,United States,United Kingdom,4.0,30.0,269.0,0,0.6153846153846154,6.37,3.333333333333333,4.54,6.0,6.45833828334479,4.04305126783455,1.6094379124341005,0.0392207131532812,sainsbury's | by sainsbury's,tree_nuts,ground almonds,united kingdom,
https://world.openfoodfacts.org/product/0041303018927/walnut-halves-pieces-essential-everyday,Walnut halves & pieces – Essential Everyday,41303018927.0,Essential Everyday,,1 PACKAGE (57 g),1.0,4.0,Walnuts .,Nuts,,649.0,64.91,6.14,14.04,1.75,7.0,15.79,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Shelled nuts, Walnuts, Walnut kernels, Walnuts halves and pieces",0,1.0,1.0,2.0,2.0,0.0,0.0,[],,,United States,,,1.0,13.0,416.0,0,0.1246438746438746,6.49,1.0498670212765957,1.7559999999999991,3.725,6.476972362889683,4.188290175064629,1.01160091167848,0.0,essential everyday,tree_nuts,walnuts.,united states,
https://world.openfoodfacts.org/product/0041570057254/lightly-salted-almonds-blue-diamond,Lightly Salted Almonds – Blue Diamond,41570057254.0,Blue Diamond,,1 ONZ (28 g),1.0,3.0,"almonds , vegetable oil (canola, safflower and/or sunflower), sea salt",Nuts,,607.0,57.143,14.286,17.857,0.0,10.714,21.429,0.357,https://images.openfoodfacts.org/images/products/004/157/005/7254/front_en.29.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Almonds, Salted almonds",0,1.0,1.0,2.0,1.0,0.0,1.0,[],,,"United States , World",,,5.0,19.0,269.0,0,0.0,6.07,1.136394972689187,0.7142999999999988,4.46425,6.410174881966167,4.062905493386721,0.0,0.305276380852732,blue diamond,tree_nuts,"almonds, vegetable oil (canola, safflower and/or sunflower), sea salt",united states,
https://world.openfoodfacts.org/product/0064777813072/roasted-unsalted-sunflower-seeds-free-from-101,Roasted Unsalted Sunflower Seeds – Free From 101,64777813072.0,Free From 101,,0.33 cup (50 g),1.0,3.0,"Sunflower seeds, soybean and/or, peanut oil.","Peanuts, Soybeans",,660.0,54.0,6.0,20.0,4.0,10.0,20.0,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Seeds, Sunflower seeds and their products, Sunflower seeds, Roasted sunflower seeds",0,0.0,0.0,2.0,2.0,0.0,0.0,[],,,United States,,,4.0,43.0,325.0,0,0.2,6.6,0.9523809523809524,2.3999999999999995,5.0,6.493753839851687,4.007333185232471,1.6094379124341005,0.0,free from 101,peanuts | soybeans,"sunflower seeds, soybean and/or, peanut oil.",united states,
https://world.openfoodfacts.org/product/0070450042103/shelled-walnuts-diamond,Shelled Walnuts – Diamond,70450042103.0,"Diamond , Diamond of California",,0.25 cup (30 g),1.0,4.0,"Walnuts , rosemary extract+.",Nuts,,689.0,65.0,12.0,7.0,2.6,6.7,15.2,0.01,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Shelled nuts, Walnuts, Walnut kernels",0,1.0,1.0,2.0,2.0,0.0,0.0,['E392 - Extracts of rosemary'],,,"United States , World",,,1.0,13.0,416.0,1,0.3714285714285714,6.89,1.9,-1.0200000000000011,1.8249999999999995,6.536691597591305,4.189654742026425,1.2809338454620645,0.009950330853168,diamond | diamond of california,tree_nuts,"walnuts, rosemary extract+.",united states,e392
https://world.openfoodfacts.org/product/0070690014106/walnuts-halves-pieces-fisher,Walnuts Halves & Pieces – Fisher,70690014106.0,"Fisher , Fisher Recipe",,1 PACKAGE (56 g),1.0,4.0,Walnuts .,Nuts,,661.0,66.07,6.25,14.29,1.79,7.1,16.07,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Nuts and their products, Nuts, Shelled nuts, Walnuts, Walnut kernels, Walnuts halves and pieces",0,1.0,1.0,2.0,2.0,0.0,0.0,[],,,"United States , World",,,1.0,13.0,416.0,0,0.1252624212736179,6.61,1.051013734466972,1.7839999999999998,3.7825000000000006,6.495265555937008,4.205736850111646,1.0260415958332745,0.0,fisher | fisher recipe,tree_nuts,walnuts.,united states,
https://world.openfoodfacts.org/product/0071725241412/amport-foods-roasted-sunflower-seeds,"Amport foods, roasted sunflower seeds",71725241412.0,Amport Foods,,0.25 cup (30 g),1.0,3.0,"Sunflower kernels, sunflower oil and/or peanut oil and/or cottonseed oil and/or soybean oil and/or canola oil.","Peanuts, Soybeans",,600.0,50.0,6.67,23.33,3.33,10.0,20.0,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Seeds, Sunflower seeds and their products, Sunflower seeds, Roasted sunflower seeds",0,1.0,1.0,2.0,2.0,0.0,0.0,[],,,United States,,,4.0,43.0,325.0,0,0.1427346763823403,6.0,0.8220304151253597,2.333,5.0,6.398594934535208,3.9318256327243257,1.4655675420143983,0.0,amport foods,peanuts | soybeans,"sunflower kernels, sunflower oil and/or peanut oil and/or cottonseed oil and/or soybean oil and/or canola oil.",united states,
https://world.openfoodfacts.org/product/0071725748003/roasted-unsalted-sunflower-seeds-american-importing,Roasted & Unsalted Sunflower Seeds – American Importing,71725748003.0,American Importing,,0.25 cup (30 g),1.0,3.0,"Sunflower kernels, peanut oil and/or sunflower oil and/or cottonseed oil and/or soybean oil and/or canola oil.","Peanuts, Soybeans",,600.0,50.0,6.67,23.33,3.33,10.0,20.0,0.0,https://static.openfoodfacts.org/images/logos/off-logo-vertical-white-social-media-preview.png,"Plant-based foods and beverages, Plant-based foods, Snacks, Seeds, Sunflower seeds and their products, Sunflower seeds, Roasted sunflower seeds",0,1.0,1.0,2.0,2.0,0.0,0.0,[],,,United States,,,4.0,43.0,325.0,0,0.1427346763823403,6.0,0.8220304151253597,2.333,5.0,6.398594934535208,3.9318256327243257,1.4655675420143983,0.0,american importing,peanuts | soybeans,"sunflower kernels, peanut oil and/or sunflower oil and/or cottonseed oil and/or soybean oil and/or canola oil.",united states,
